[10375, 135.0]	"levels"
[10375, 139.0]	"named"
[10375, 1732.0]	"parking"
[10375, 199.0]	"students"
[10375, 203.0]	"advance"
[10375, 225.0]	"orange"
[10375, 229.0]	"loaded"
[10375, 244.0]	"welcome"
[10375, 270.0]	"sound"
[10375, 297.0]	"tuesday"
[10375, 315.0]	"serves"
[10375, 4476.0]	"try"
[10375, 458.0]	"willing"
[10375, 477.0]	"produce"
[10375, 537.0]	"patio"
[10375, 5764.0]	"little"
[10375, 6041.0]	"well"
[10375, 684.0]	"choose"
[10375, 762.0]	"butter"
[10375, 782.0]	"watch"
[10375, 815.0]	"yelp"
[10376, 1097.0]	"rolls"
[10376, 113.0]	"ceilings"
[10376, 1269.0]	"lots"
[10376, 143.0]	"milkshakes"
[10376, 147.0]	"asparagus"
[10376, 177.0]	"regent"
[10376, 192.0]	"furniture"
[10376, 192.0]	"martinis"
[10376, 207.0]	"enjoying"
[10376, 211.0]	"convention"
[10376, 211.0]	"flavored"
[10376, 211.0]	"mt"
[10376, 211.0]	"pirates"
[10376, 222.0]	"staple"
[10376, 226.0]	"wear"
[10376, 2440.0]	"places"
[10376, 245.0]	"words"
[10376, 252.0]	"hoagie"
[10376, 260.0]	"pad"
[10376, 3067.0]	"prices"
[10376, 331.0]	"carry"
[10376, 621.0]	"true"
[10376, 716.0]	"along"
[10376, 948.0]	"burgers"
[10377, 102.0]	"naan"
[10377, 1081.0]	"car"
[10377, 117.0]	"carrot"
[10377, 117.0]	"soooo"
[10377, 136.0]	"breeze"
[10377, 136.0]	"frills"
[10377, 268.0]	"advice"
[10377, 272.0]	"juice"
[10377, 287.0]	"lounge"
[10377, 332.0]	"indian"
[10377, 332.0]	"pita"
[10377, 336.0]	"feels"
[10377, 359.0]	"larger"
[10377, 359.0]	"theater"
[10377, 4089.0]	"cheese"
[10377, 464.0]	"hummus"
[10377, 528.0]	"wow"
[10377, 635.0]	"building"
[10377, 641.0]	"bottle"
[10378, 106.0]	"sam"
[10378, 1098.0]	"remember"
[10378, 121.0]	"account"
[10378, 121.0]	"beginning"
[10378, 125.0]	"omelet"
[10378, 1275.0]	"strip"
[10378, 1301.0]	"plus"
[10378, 144.0]	"penne"
[10378, 155.0]	"plentiful"
[10378, 174.0]	"sampled"
[10378, 1771.0]	"free"
[10378, 178.0]	"cheddar"
[10378, 178.0]	"holiday"
[10378, 189.0]	"honey"
[10378, 193.0]	"marinara"
[10378, 208.0]	"mary"
[10378, 212.0]	"eats"
[10378, 261.0]	"opted"
[10378, 288.0]	"questions"
[10378, 2936.0]	"pizza"
[10378, 299.0]	"gives"
[10378, 341.0]	"types"
[10378, 360.0]	"meet"
[10378, 3614.0]	"cant"
[10378, 4616.0]	"staff"
[10378, 499.0]	"thanks"
[10378, 503.0]	"appreciate"
[10378, 511.0]	"sell"
[10378, 572.0]	"split"
[10378, 658.0]	"solid"
[10378, 722.0]	"district"
[10378, 769.0]	"brunch"
[10378, 898.0]	"attentive"
[10379, 110.0]	"booze"
[10379, 110.0]	"everybody"
[10379, 110.0]	"india"
[10379, 1301.0]	"neighborhood"
[10379, 148.0]	"form"
[10379, 1604.0]	"fun"
[10379, 1796.0]	"sweet"
[10379, 182.0]	"leftovers"
[10379, 182.0]	"tad"
[10379, 186.0]	"missed"
[10379, 201.0]	"ball"
[10379, 201.0]	"sashimi"
[10379, 220.0]	"meeting"
[10379, 235.0]	"purchased"
[10379, 235.0]	"spread"
[10379, 2706.0]	"hot"
[10379, 273.0]	"dad"
[10379, 2900.0]	"new"
[10379, 330.0]	"distance"
[10379, 330.0]	"pizzas"
[10379, 395.0]	"six"
[10379, 444.0]	"cooking"
[10379, 497.0]	"tasting"
[10379, 789.0]	"grab"
[10379, 794.0]	"interesting"
[10379, 865.0]	"plenty"
[10380, 1093.0]	"trip"
[10380, 114.0]	"bargain"
[10380, 114.0]	"complex"
[10380, 114.0]	"english"
[10380, 114.0]	"gluten"
[10380, 118.0]	"chai"
[10380, 118.0]	"condition"
[10380, 118.0]	"personality"
[10380, 133.0]	"mortons"
[10380, 133.0]	"shoe"
[10380, 1436.0]	"quick"
[10380, 171.0]	"sesame"
[10380, 175.0]	"strawberry"
[10380, 1795.0]	"pasta"
[10380, 217.0]	"storm"
[10380, 228.0]	"lives"
[10380, 255.0]	"windows"
[10380, 2857.0]	"years"
[10380, 312.0]	"nyc"
[10380, 320.0]	"river"
[10380, 335.0]	"popular"
[10380, 350.0]	"nicely"
[10380, 361.0]	"impressive"
[10380, 361.0]	"typically"
[10380, 380.0]	"throughout"
[10380, 403.0]	"move"
[10380, 415.0]	"living"
[10380, 418.0]	"asian"
[10380, 475.0]	"view"
[10380, 556.0]	"takes"
[10380, 559.0]	"eggs"
[10380, 563.0]	"thank"
[10380, 628.0]	"boyfriend"
[10381, 103.0]	"ellsworth"
[10381, 103.0]	"stops"
[10381, 103.0]	"tartar"
[10381, 1124.0]	"regular"
[10381, 122.0]	"vermicelli"
[10381, 126.0]	"reviewed"
[10381, 141.0]	"liking"
[10381, 141.0]	"wheat"
[10381, 168.0]	"chat"
[10381, 168.0]	"def"
[10381, 183.0]	"maxs"
[10381, 187.0]	"scene"
[10381, 1900.0]	"enjoy"
[10381, 202.0]	"cheesy"
[10381, 206.0]	"body"
[10381, 206.0]	"trendy"
[10381, 210.0]	"pastrami"
[10381, 233.0]	"walnut"
[10381, 267.0]	"among"
[10381, 271.0]	"gnocchi"
[10381, 271.0]	"york"
[10381, 313.0]	"goodness"
[10381, 336.0]	"trams"
[10381, 397.0]	"damn"
[10381, 485.0]	"play"
[10381, 488.0]	"sauces"
[10381, 507.0]	"cafe"
[10381, 515.0]	"mom"
[10381, 519.0]	"american"
[10381, 538.0]	"bloomfield"
[10381, 553.0]	"month"
[10381, 599.0]	"beans"
[10381, 610.0]	"mouth"
[10381, 786.0]	"vegetarian"
[10381, 919.0]	"recently"
[10382, 107.0]	"ahi"
[10382, 107.0]	"church"
[10382, 107.0]	"freshness"
[10382, 1169.0]	"choice"
[10382, 1181.0]	"list"
[10382, 130.0]	"feed"
[10382, 134.0]	"balsamic"
[10382, 1359.0]	"year"
[10382, 149.0]	"brother"
[10382, 157.0]	"stylists"
[10382, 176.0]	"fiance"
[10382, 195.0]	"charming"
[10382, 237.0]	"complimentary"
[10382, 245.0]	"key"
[10382, 256.0]	"daughter"
[10382, 291.0]	"soups"
[10382, 344.0]	"offers"
[10382, 352.0]	"la"
[10382, 363.0]	"shows"
[10382, 363.0]	"ton"
[10382, 367.0]	"pepperoni"
[10382, 471.0]	"honest"
[10382, 490.0]	"forward"
[10382, 505.0]	"upstairs"
[10382, 715.0]	"thai"
[10382, 853.0]	"ingredients"
[10383, 115.0]	"eve"
[10383, 119.0]	"fountain"
[10383, 119.0]	"wallet"
[10383, 142.0]	"basis"
[10383, 142.0]	"salons"
[10383, 1427.0]	"live"
[10383, 1505.0]	"local"
[10383, 1593.0]	"wine"
[10383, 165.0]	"desert"
[10383, 165.0]	"runs"
[10383, 165.0]	"warning"
[10383, 1772.0]	"city"
[10383, 184.0]	"earth"
[10383, 188.0]	"risotto"
[10383, 215.0]	"mini"
[10383, 2848.0]	"worth"
[10383, 383.0]	"satisfied"
[10383, 399.0]	"trio"
[10383, 414.0]	"daily"
[10383, 429.0]	"basil"
[10383, 483.0]	"value"
[10383, 583.0]	"visited"
[10383, 771.0]	"surprised"
[10383, 7994.0]	"also"
[10384, 100.0]	"native"
[10384, 100.0]	"neck"
[10384, 100.0]	"varied"
[10384, 123.0]	"root"
[10384, 123.0]	"stands"
[10384, 127.0]	"john"
[10384, 127.0]	"sorts"
[10384, 127.0]	"tortillas"
[10384, 146.0]	"animal"
[10384, 146.0]	"bridge"
[10384, 1555.0]	"enjoyed"
[10384, 173.0]	"factory"
[10384, 173.0]	"highlight"
[10384, 173.0]	"pancake"
[10384, 1966.0]	"italian"
[10384, 200.0]	"regularly"
[10384, 204.0]	"spacious"
[10384, 204.0]	"toasted"
[10384, 227.0]	"regulars"
[10384, 254.0]	"salsa"
[10384, 277.0]	"atm"
[10384, 288.0]	"freshly"
[10384, 369.0]	"cocktail"
[10384, 373.0]	"crisp"
[10384, 415.0]	"vegan"
[10384, 465.0]	"tap"
[10384, 569.0]	"filling"
[10384, 757.0]	"including"
[10384, 884.0]	"foods"
[10384, 893.0]	"life"
[10385, 1001.0]	"red"
[10385, 104.0]	"ale"
[10385, 104.0]	"raved"
[10385, 104.0]	"results"
[10385, 108.0]	"pricier"
[10385, 1140.0]	"gets"
[10385, 135.0]	"brings"
[10385, 158.0]	"airport"
[10385, 158.0]	"blow"
[10385, 158.0]	"ny"
[10385, 181.0]	"cares"
[10385, 189.0]	"enormous"
[10385, 208.0]	"comfort"
[10385, 3098.0]	"everything"
[10385, 343.0]	"wifi"
[10385, 382.0]	"mushroom"
[10385, 401.0]	"whenever"
[10385, 416.0]	"fit"
[10385, 447.0]	"generous"
[10385, 505.0]	"complaint"
[10385, 575.0]	"weve"
[10385, 733.0]	"ambiance"
[10385, 849.0]	"anywhere"
[10386, 112.0]	"becoming"
[10386, 112.0]	"burritos"
[10386, 112.0]	"marinated"
[10386, 112.0]	"packs"
[10386, 116.0]	"easier"
[10386, 116.0]	"national"
[10386, 116.0]	"reliable"
[10386, 139.0]	"childrens"
[10386, 143.0]	"lightly"
[10386, 166.0]	"grand"
[10386, 166.0]	"whipped"
[10386, 170.0]	"machines"
[10386, 178.0]	"men"
[10386, 193.0]	"mussels"
[10386, 236.0]	"recommendation"
[10386, 2366.0]	"visit"
[10386, 251.0]	"oven"
[10386, 2515.0]	"huge"
[10386, 255.0]	"dress"
[10386, 267.0]	"crunchy"
[10386, 282.0]	"juicy"
[10386, 286.0]	"corn"
[10386, 294.0]	"wood"
[10386, 325.0]	"milk"
[10386, 332.0]	"various"
[10386, 371.0]	"spice"
[10386, 398.0]	"deli"
[10386, 468.0]	"book"
[10386, 483.0]	"blue"
[10386, 514.0]	"forget"
[10386, 522.0]	"nights"
[10386, 634.0]	"toppings"
[10386, 661.0]	"easily"
[10386, 730.0]	"summer"
[10386, 978.0]	"weekend"
[10387, 120.0]	"benedict"
[10387, 120.0]	"cilantro"
[10387, 124.0]	"omg"
[10387, 1249.0]	"bring"
[10387, 1251.0]	"spicy"
[10387, 1530.0]	"family"
[10387, 159.0]	"hint"
[10387, 1670.0]	"town"
[10387, 182.0]	"fellow"
[10387, 182.0]	"mango"
[10387, 209.0]	"appreciated"
[10387, 2097.0]	"coffee"
[10387, 2132.0]	"usually"
[10387, 221.0]	"offerings"
[10387, 2289.0]	"happy"
[10387, 279.0]	"melted"
[10387, 407.0]	"selections"
[10387, 434.0]	"pie"
[10387, 446.0]	"event"
[10387, 453.0]	"tender"
[10387, 461.0]	"rare"
[10387, 538.0]	"products"
[10387, 613.0]	"salmon"
[10387, 628.0]	"pho"
[10387, 937.0]	"bacon"
[10388, 101.0]	"bomb"
[10388, 101.0]	"dresses"
[10388, 101.0]	"fireplace"
[10388, 101.0]	"hangout"
[10388, 101.0]	"jam"
[10388, 101.0]	"lemonade"
[10388, 101.0]	"program"
[10388, 105.0]	"ages"
[10388, 105.0]	"row"
[10388, 105.0]	"womens"
[10388, 1444.0]	"often"
[10388, 163.0]	"books"
[10388, 163.0]	"buck"
[10388, 167.0]	"charm"
[10388, 171.0]	"latte"
[10388, 175.0]	"discovered"
[10388, 1889.0]	"everyone"
[10388, 202.0]	"ambience"
[10388, 202.0]	"nuts"
[10388, 210.0]	"cookie"
[10388, 241.0]	"depending"
[10388, 295.0]	"goto"
[10388, 315.0]	"ladies"
[10388, 485.0]	"youve"
[10388, 564.0]	"veggie"
[10388, 637.0]	"spring"
[10388, 649.0]	"birthday"
[10388, 679.0]	"visiting"
[10388, 761.0]	"guys"
[10388, 836.0]	"miss"
[10388, 854.0]	"sausage"
[10388, 905.0]	"cake"
[10389, 1068.0]	"ice"
[10389, 1086.0]	"style"
[10389, 109.0]	"arm"
[10389, 113.0]	"veg"
[10389, 1473.0]	"absolutely"
[10389, 148.0]	"field"
[10389, 1499.0]	"fan"
[10389, 183.0]	"budget"
[10389, 183.0]	"relaxing"
[10389, 191.0]	"theyll"
[10389, 191.0]	"yelpers"
[10389, 261.0]	"pitt"
[10389, 269.0]	"feta"
[10389, 304.0]	"baby"
[10389, 308.0]	"sample"
[10389, 319.0]	"thursday"
[10389, 362.0]	"pa"
[10389, 483.0]	"appointment"
[10389, 487.0]	"east"
[10389, 487.0]	"heart"
[10389, 970.0]	"hair"
[10390, 1039.0]	"havent"
[10390, 117.0]	"bowls"
[10390, 117.0]	"funky"
[10390, 117.0]	"hilarious"
[10390, 117.0]	"sun"
[10390, 121.0]	"culinary"
[10390, 125.0]	"pastry"
[10390, 156.0]	"minor"
[10390, 160.0]	"families"
[10390, 160.0]	"win"
[10390, 164.0]	"hall"
[10390, 168.0]	"worry"
[10390, 1697.0]	"makes"
[10390, 172.0]	"hospital"
[10390, 172.0]	"likes"
[10390, 172.0]	"mr"
[10390, 1815.0]	"shop"
[10390, 1973.0]	"stop"
[10390, 207.0]	"california"
[10390, 215.0]	"neat"
[10390, 254.0]	"includes"
[10390, 289.0]	"spices"
[10390, 394.0]	"shared"
[10390, 441.0]	"finding"
[10390, 449.0]	"south"
[10390, 453.0]	"knows"
[10390, 512.0]	"toast"
[10390, 597.0]	"soft"
[10390, 773.0]	"pricey"
[10390, 796.0]	"crispy"
[10391, 133.0]	"age"
[10391, 133.0]	"pennsylvania"
[10391, 141.0]	"mint"
[10391, 1538.0]	"spot"
[10391, 176.0]	"brew"
[10391, 188.0]	"bf"
[10391, 188.0]	"equally"
[10391, 192.0]	"courses"
[10391, 231.0]	"dipping"
[10391, 239.0]	"valet"
[10391, 239.0]	"wild"
[10391, 243.0]	"tiramisu"
[10391, 262.0]	"ginger"
[10391, 321.0]	"season"
[10391, 333.0]	"combination"
[10391, 3534.0]	"every"
[10391, 470.0]	"topped"
[10391, 768.0]	"comfortable"
[10392, 102.0]	"combined"
[10392, 102.0]	"sometime"
[10392, 106.0]	"bass"
[10392, 110.0]	"network"
[10392, 110.0]	"sicilian"
[10392, 161.0]	"thrilled"
[10392, 196.0]	"everyday"
[10392, 251.0]	"serious"
[10392, 259.0]	"roast"
[10392, 271.0]	"ham"
[10392, 279.0]	"mexican"
[10392, 294.0]	"knowing"
[10392, 318.0]	"bottles"
[10392, 353.0]	"buying"
[10392, 420.0]	"casbah"
[10392, 459.0]	"baked"
[10392, 526.0]	"cuisine"
[10392, 628.0]	"recommended"
[10392, 855.0]	"easy"
[10393, 126.0]	"won"
[10393, 169.0]	"balls"
[10393, 173.0]	"lime"
[10393, 185.0]	"oz"
[10393, 189.0]	"deals"
[10393, 193.0]	"current"
[10393, 228.0]	"sizes"
[10393, 236.0]	"goat"
[10393, 236.0]	"shes"
[10393, 2822.0]	"atmosphere"
[10393, 303.0]	"pittsburghs"
[10393, 338.0]	"environment"
[10393, 338.0]	"pastas"
[10393, 3412.0]	"selection"
[10393, 386.0]	"extensive"
[10393, 386.0]	"lamb"
[10393, 4551.0]	"definitely"
[10393, 579.0]	"salon"
[10393, 638.0]	"tuna"
[10393, 8071.0]	"pittsburgh"
[10394, 134.0]	"apples"
[10394, 134.0]	"mens"
[10394, 134.0]	"photos"
[10394, 134.0]	"searching"
[10394, 134.0]	"unlimited"
[10394, 142.0]	"classes"
[10394, 197.0]	"exceptional"
[10394, 209.0]	"picky"
[10394, 233.0]	"kick"
[10394, 268.0]	"gotta"
[10394, 276.0]	"boy"
[10394, 347.0]	"tacos"
[10394, 3618.0]	"fresh"
[10394, 434.0]	"become"
[10394, 458.0]	"theyve"
[10394, 568.0]	"mac"
[10394, 675.0]	"authentic"
[10394, 678.0]	"truly"
[10395, 1135.0]	"youll"
[10395, 1376.0]	"dessert"
[10395, 158.0]	"freaking"
[10395, 190.0]	"cod"
[10395, 249.0]	"pair"
[10395, 273.0]	"hoagies"
[10395, 277.0]	"vodka"
[10395, 407.0]	"roasted"
[10395, 419.0]	"bakery"
[10395, 478.0]	"creamy"
[10395, 685.0]	"flavors"
[10396, 103.0]	"drawback"
[10396, 103.0]	"grown"
[10396, 107.0]	"thumbs"
[10396, 111.0]	"mornings"
[10396, 115.0]	"adorable"
[10396, 115.0]	"crew"
[10396, 119.0]	"alot"
[10396, 119.0]	"doctor"
[10396, 123.0]	"peanuts"
[10396, 123.0]	"pear"
[10396, 123.0]	"tradition"
[10396, 127.0]	"power"
[10396, 131.0]	"cooler"
[10396, 131.0]	"dc"
[10396, 1524.0]	"breakfast"
[10396, 1553.0]	"cream"
[10396, 1886.0]	"super"
[10396, 206.0]	"seared"
[10396, 404.0]	"bean"
[10396, 444.0]	"treat"
[10396, 515.0]	"curry"
[10397, 135.0]	"andy"
[10397, 139.0]	"braised"
[10397, 139.0]	"octopus"
[10397, 143.0]	"prosciutto"
[10397, 147.0]	"bags"
[10397, 147.0]	"golden"
[10397, 151.0]	"satisfying"
[10397, 151.0]	"weekly"
[10397, 159.0]	"changing"
[10397, 163.0]	"ricotta"
[10397, 167.0]	"organized"
[10397, 187.0]	"lebanon"
[10397, 195.0]	"joints"
[10397, 195.0]	"snacks"
[10397, 342.0]	"tessaros"
[10397, 366.0]	"shops"
[10397, 386.0]	"cocktails"
[10397, 6268.0]	"always"
[10398, 203.0]	"pierogies"
[10398, 207.0]	"reviewers"
[10398, 259.0]	"random"
[10398, 307.0]	"gourmet"
[10398, 367.0]	"trust"
[10398, 398.0]	"wide"
[10398, 506.0]	"share"
[10398, 613.0]	"tofu"
[10399, 415.0]	"casual"
[10399, 459.0]	"ravioli"
[10400, 104.0]	"housemade"
[10400, 104.0]	"oatmeal"
[10400, 108.0]	"gigantic"
[10400, 108.0]	"peak"
[10400, 108.0]	"recipe"
[10400, 112.0]	"island"
[10400, 112.0]	"sketchy"
[10400, 116.0]	"cultural"
[10400, 116.0]	"ohio"
[10400, 120.0]	"features"
[10400, 128.0]	"compliment"
[10400, 132.0]	"ample"
[10400, 132.0]	"design"
[10400, 136.0]	"laundry"
[10400, 140.0]	"celebrate"
[10400, 144.0]	"blast"
[10400, 144.0]	"francisco"
[10400, 156.0]	"delight"
[10400, 160.0]	"spiced"
[10400, 164.0]	"donuts"
[10400, 168.0]	"christmas"
[10400, 168.0]	"smoked"
[10400, 176.0]	"reminds"
[10400, 184.0]	"wines"
[10400, 204.0]	"reasons"
[10400, 208.0]	"brews"
[10400, 220.0]	"unlike"
[10400, 228.0]	"peanut"
[10400, 260.0]	"basket"
[10400, 260.0]	"taco"
[10400, 300.0]	"enjoyable"
[10400, 405.0]	"soba"
[10400, 429.0]	"tons"
[10400, 444.0]	"apple"
[10400, 492.0]	"traditional"
[10400, 500.0]	"peppers"
[10400, 505.0]	"reasonably"
[10400, 760.0]	"specials"
[10400, 764.0]	"flavorful"
[10400, 896.0]	"unique"
[10401, 209.0]	"romantic"
[10401, 225.0]	"clothing"
[10401, 229.0]	"stopping"
[10401, 233.0]	"pleasure"
[10401, 237.0]	"repair"
[10401, 245.0]	"events"
[10401, 257.0]	"comfy"
[10401, 257.0]	"prompt"
[10401, 281.0]	"chill"
[10401, 317.0]	"pastries"
[10401, 333.0]	"filet"
[10401, 357.0]	"modern"
[10401, 462.0]	"vibe"
[10401, 478.0]	"cookies"
[10402, 1400.0]	"reasonable"
[10402, 141.0]	"planning"
[10402, 141.0]	"sauerkraut"
[10402, 145.0]	"pretzel"
[10402, 161.0]	"student"
[10402, 165.0]	"mediterranean"
[10402, 169.0]	"inviting"
[10402, 181.0]	"betos"
[10402, 181.0]	"caramel"
[10402, 201.0]	"closest"
[10402, 2972.0]	"recommend"
[10402, 306.0]	"duck"
[10402, 346.0]	"consistently"
[10402, 660.0]	"lived"
[10402, 826.0]	"world"
[10403, 1001.0]	"variety"
[10403, 105.0]	"cmu"
[10403, 105.0]	"homefries"
[10403, 109.0]	"reception"
[10403, 113.0]	"beauty"
[10403, 113.0]	"loaf"
[10403, 113.0]	"mixture"
[10403, 113.0]	"skeptical"
[10403, 117.0]	"bone"
[10403, 125.0]	"pudding"
[10403, 129.0]	"fruits"
[10403, 133.0]	"cherry"
[10403, 230.0]	"signature"
[10403, 246.0]	"fans"
[10403, 250.0]	"grew"
[10403, 335.0]	"goods"
[10403, 339.0]	"olives"
[10403, 347.0]	"german"
[10403, 363.0]	"pgh"
[10403, 484.0]	"fancy"
[10404, 101.0]	"smiling"
[10404, 101.0]	"stools"
[10404, 1247.0]	"chocolate"
[10404, 12595.0]	"great"
[10404, 166.0]	"gold"
[10404, 170.0]	"relax"
[10404, 182.0]	"gyros"
[10404, 194.0]	"candy"
[10404, 255.0]	"travel"
[10405, 146.0]	"recall"
[10405, 154.0]	"colors"
[10405, 154.0]	"pineapple"
[10405, 162.0]	"secret"
[10405, 207.0]	"consistent"
[10405, 219.0]	"heinz"
[10405, 219.0]	"pound"
[10405, 361.0]	"stylist"
[10405, 397.0]	"occasion"
[10406, 126.0]	"anniversary"
[10406, 126.0]	"highlights"
[10406, 134.0]	"creme"
[10406, 179.0]	"stocked"
[10406, 183.0]	"cajun"
[10406, 199.0]	"balance"
[10406, 199.0]	"relaxed"
[10406, 203.0]	"football"
[10406, 317.0]	"mozzarella"
[10406, 431.0]	"espresso"
[10406, 5337.0]	"friendly"
[10406, 569.0]	"lovely"
[10407, 106.0]	"benedum"
[10407, 106.0]	"dips"
[10407, 106.0]	"hash"
[10407, 106.0]	"renaissance"
[10407, 106.0]	"tempted"
[10407, 110.0]	"crave"
[10407, 110.0]	"tops"
[10407, 1291.0]	"perfectly"
[10407, 167.0]	"lover"
[10407, 171.0]	"avocado"
[10407, 220.0]	"chop"
[10407, 220.0]	"delightful"
[10407, 224.0]	"recommendations"
[10407, 771.0]	"dog"
[10408, 139.0]	"goodies"
[10408, 139.0]	"thanksgiving"
[10408, 147.0]	"familiar"
[10408, 147.0]	"sundays"
[10408, 233.0]	"ribs"
[10408, 249.0]	"bonus"
[10408, 249.0]	"dr"
[10408, 319.0]	"country"
[10408, 327.0]	"weekends"
[10408, 368.0]	"efficient"
[10408, 421.0]	"chicago"
[10408, 474.0]	"rich"
[10408, 715.0]	"glad"
[10408, 862.0]	"homemade"
[10409, 127.0]	"co"
[10409, 127.0]	"happily"
[10409, 127.0]	"knowledge"
[10409, 131.0]	"assortment"
[10409, 176.0]	"carnegie"
[10409, 213.0]	"treats"
[10409, 254.0]	"san"
[10409, 258.0]	"delish"
[10409, 430.0]	"specialty"
[10409, 700.0]	"hands"
[10409, 7772.0]	"best"
[10410, 119.0]	"pizzaiolo"
[10410, 156.0]	"featured"
[10410, 193.0]	"intimate"
[10410, 263.0]	"chip"
[10410, 263.0]	"cinnamon"
[10410, 304.0]	"inexpensive"
[10410, 529.0]	"beat"
[10410, 542.0]	"desserts"
[10410, 751.0]	"pancakes"
[10411, 107.0]	"fave"
[10411, 107.0]	"kudos"
[10411, 111.0]	"brookline"
[10411, 111.0]	"falafel"
[10411, 148.0]	"arugula"
[10411, 173.0]	"blend"
[10411, 177.0]	"fluffy"
[10411, 218.0]	"coconut"
[10411, 247.0]	"vanilla"
[10411, 292.0]	"pleasantly"
[10411, 876.0]	"yummy"
[10412, 103.0]	"adds"
[10412, 103.0]	"largest"
[10412, 103.0]	"pressure"
[10412, 103.0]	"valentines"
[10412, 103.0]	"watering"
[10412, 128.0]	"il"
[10412, 128.0]	"yay"
[10412, 132.0]	"mimosa"
[10412, 132.0]	"pet"
[10412, 169.0]	"thoroughly"
[10412, 202.0]	"seasonal"
[10412, 206.0]	"smooth"
[10412, 223.0]	"hidden"
[10412, 223.0]	"moist"
[10412, 235.0]	"collection"
[10412, 239.0]	"shoes"
[10412, 260.0]	"bulk"
[10412, 421.0]	"helped"
[10412, 536.0]	"pleased"
[10412, 833.0]	"burgh"
[10413, 120.0]	"buns"
[10413, 1464.0]	"helpful"
[10413, 1569.0]	"loved"
[10413, 157.0]	"lit"
[10413, 186.0]	"rib"
[10413, 215.0]	"occasions"
[10413, 248.0]	"natural"
[10413, 277.0]	"veal"
[10414, 170.0]	"hearty"
[10414, 224.0]	"changes"
[10414, 228.0]	"downside"
[10414, 311.0]	"museum"
[10414, 452.0]	"cozy"
[10415, 108.0]	"cone"
[10415, 108.0]	"explore"
[10415, 108.0]	"jim"
[10415, 133.0]	"melt"
[10415, 137.0]	"array"
[10415, 137.0]	"importantly"
[10415, 162.0]	"rocks"
[10415, 162.0]	"thrift"
[10415, 187.0]	"regret"
[10415, 187.0]	"sundae"
[10415, 212.0]	"dormont"
[10415, 216.0]	"varieties"
[10415, 303.0]	"affordable"
[10415, 353.0]	"banana"
[10415, 378.0]	"garage"
[10415, 627.0]	"dogs"
[10416, 100.0]	"delectable"
[10416, 104.0]	"bay"
[10416, 104.0]	"loose"
[10416, 1155.0]	"beautiful"
[10416, 125.0]	"proud"
[10416, 125.0]	"vet"
[10416, 150.0]	"steeler"
[10416, 154.0]	"talented"
[10416, 200.0]	"buttery"
[10416, 229.0]	"raspberry"
[10416, 233.0]	"bike"
[10416, 412.0]	"hes"
[10416, 542.0]	"art"
[10417, 117.0]	"mike"
[10417, 121.0]	"created"
[10417, 121.0]	"gorgonzola"
[10417, 121.0]	"stroll"
[10417, 121.0]	"views"
[10417, 146.0]	"mechanic"
[10417, 146.0]	"squash"
[10417, 163.0]	"provides"
[10417, 171.0]	"joe"
[10417, 313.0]	"cuts"
[10417, 380.0]	"ds"
[10417, 509.0]	"classic"
[10417, 680.0]	"stuffed"
[10418, 201.0]	"patient"
[10418, 360.0]	"accommodating"
[10418, 368.0]	"lucky"
[10418, 4897.0]	"delicious"
[10419, 109.0]	"historic"
[10419, 218.0]	"disappoint"
[10419, 264.0]	"creative"
[10419, 373.0]	"perfection"
[10419, 533.0]	"meats"
[10420, 101.0]	"leather"
[10420, 105.0]	"barber"
[10420, 122.0]	"decorated"
[10420, 122.0]	"klavons"
[10420, 122.0]	"scratch"
[10420, 147.0]	"fashioned"
[10420, 168.0]	"fioris"
[10420, 185.0]	"mcn"
[10420, 189.0]	"tom"
[10420, 265.0]	"kinds"
[10420, 370.0]	"history"
[10420, 425.0]	"cheeses"
[10420, 526.0]	"burrito"
[10420, 5912.0]	"love"
[10421, 118.0]	"adventurous"
[10421, 135.0]	"coffees"
[10421, 139.0]	"fits"
[10421, 232.0]	"savory"
[10422, 207.0]	"maki"
[10422, 2676.0]	"excellent"
[10423, 110.0]	"gems"
[10423, 110.0]	"pies"
[10423, 144.0]	"dairy"
[10423, 144.0]	"killer"
[10423, 301.0]	"loves"
[10424, 106.0]	"finest"
[10424, 174.0]	"boston"
[10424, 208.0]	"umi"
[10425, 102.0]	"seeds"
[10425, 115.0]	"homey"
[10425, 132.0]	"museums"
[10425, 149.0]	"listened"
[10425, 153.0]	"entertaining"
[10425, 200.0]	"quaint"
[10425, 2712.0]	"awesome"
[10425, 438.0]	"byob"
[10426, 111.0]	"cappuccino"
[10426, 128.0]	"introduced"
[10426, 145.0]	"balanced"
[10426, 145.0]	"winner"
[10426, 192.0]	"refreshing"
[10426, 3292.0]	"favorite"
[10427, 124.0]	"cats"
[10427, 124.0]	"magical"
[10427, 141.0]	"detail"
[10427, 158.0]	"samples"
[10427, 158.0]	"teas"
[10428, 137.0]	"mignon"
[10428, 214.0]	"suggestions"
[10428, 334.0]	"pumpkin"
[10428, 347.0]	"notch"
[10428, 433.0]	"steelers"
[10429, 116.0]	"ben"
[10429, 116.0]	"margherita"
[10429, 176.0]	"breads"
[10429, 189.0]	"courteous"
[10429, 550.0]	"professional"
[10430, 112.0]	"dives"
[10430, 142.0]	"imported"
[10430, 1469.0]	"highly"
[10430, 224.0]	"community"
[10430, 301.0]	"welcoming"
